Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,LineAmount,Year
508251,22382,LUNCH BAG SPACEBOY DESIGN ,20,2010-05-14 10:40:00,1.65,13157.0,United Kingdom,33.0,2010
505178,22540,MINI JIGSAW CIRCUS PARADE ,12,2010-04-20 13:48:00,0.42,17861.0,United Kingdom,5.04,2010
574547,84884A,ANT WHITE WIRE HEART SPIRAL,2,2011-11-04 15:08:00,3.95,17841.0,United Kingdom,7.9,2011
549789,23206,LUNCH BAG APPLE DESIGN,10,2011-04-12 12:00:00,1.65,17160.0,United Kingdom,16.5,2011
541421,84051,ASS COLOUR GLOWING TIARAS,2,2011-01-17 17:44:00,1.63,,United Kingdom,3.26,2011
536592,22446,PIN CUSHION BABUSHKA PINK,3,2010-12-01 17:06:00,3.35,,United Kingdom,10.05,2010
502030,37410,BLACK AND WHITE PAISLEY FLOWER MUG,1,2010-03-22 13:11:00,16.13,,United Kingdom,16.13,2010
545232,22267,EASTER DECORATION EGG BUNNY ,12,2011-03-01 10:19:00,1.25,15676.0,United Kingdom,15.0,2011
579196,21154,RED RETROSPOT OVEN GLOVE ,1,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,2.46,2011
489597,21058,PARTY INVITES WOODLAND,3,2009-12-01 14:28:00,1.7,,United Kingdom,5.1,2009
532723,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2010-11-14 12:58:00,3.75,13167.0,United Kingdom,15.0,2010
539297,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2010-12-16 17:20:00,2.1,17691.0,United Kingdom,12.600000000000001,2010
496703,21224,SET/4 SKULL BADGES,10,2010-02-03 13:22:00,1.25,12396.0,RSA,12.5,2010
539437,22745,POPPY'S PLAYHOUSE BEDROOM ,4,2010-12-17 14:54:00,4.21,,United Kingdom,16.84,2010
528169,20668,DISCO BALL CHRISTMAS DECORATION,48,2010-10-21 09:55:00,0.12,13117.0,United Kingdom,5.76,2010
524723,22492,MINI PAINT SET VINTAGE ,36,2010-09-30 13:57:00,0.65,16214.0,United Kingdom,23.400000000000002,2010
570210,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,1,2011-10-09 10:48:00,0.39,13259.0,United Kingdom,0.39,2011
520212,22423,REGENCY CAKESTAND 3 TIER,1,2010-08-24 17:21:00,12.75,16033.0,United Kingdom,12.75,2010
532105,22219,LOVEBIRD HANGING DECORATION WHITE ,12,2010-11-10 16:25:00,0.85,17521.0,United Kingdom,10.2,2010
578667,84199,GLOW IN DARK DOLPHINS,3,2011-11-24 17:10:00,0.21,15514.0,United Kingdom,0.63,2011
563662,22748,POPPY'S PLAYHOUSE KITCHEN,12,2011-08-18 11:40:00,2.1,12729.0,France,25.200000000000003,2011
551721,20726,LUNCH BAG WOODLAND,1,2011-05-03 16:49:00,1.65,14711.0,United Kingdom,1.65,2011
499858,21846,PINK DIAMANTE PEN IN GIFT BOX,2,2010-03-02 17:04:00,4.21,,United Kingdom,8.42,2010
527048,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2010-10-14 12:49:00,2.95,15827.0,United Kingdom,17.700000000000003,2010
492774,11001,ASSTD DESIGN RACING CAR PEN,16,2009-12-18 15:46:00,1.69,13781.0,United Kingdom,27.04,2009
499775,17003,BROCADE RING PURSE ,108,2010-03-02 13:50:00,0.21,17011.0,United Kingdom,22.68,2010
517372,22301,COFFEE MUG CAT + BIRD DESIGN,6,2010-07-28 17:04:00,2.55,15353.0,United Kingdom,15.299999999999999,2010
574015,23176,ABC TREASURE BOOK BOX ,3,2011-11-02 12:03:00,2.25,15576.0,United Kingdom,6.75,2011
560937,22549,PICTURE DOMINOES,1,2011-07-22 10:52:00,1.45,17920.0,United Kingdom,1.45,2011
545695,22652,TRAVEL SEWING KIT,2,2011-03-06 14:15:00,1.65,17050.0,United Kingdom,3.3,2011
527819,21591,COSY HOUR CIGAR BOX MATCHES ,12,2010-10-19 11:22:00,1.25,16515.0,United Kingdom,15.0,2010
539475,22899,CHILDREN'S APRON DOLLY GIRL ,3,2010-12-19 14:41:00,2.1,16686.0,United Kingdom,6.300000000000001,2010
497590,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1,2010-02-10 17:59:00,3.36,,United Kingdom,3.36,2010
561773,20725,LUNCH BAG RED RETROSPOT,1,2011-07-29 12:41:00,1.65,17841.0,United Kingdom,1.65,2011
564731,15036,ASSORTED COLOURS SILK FAN,24,2011-08-28 12:57:00,0.83,16186.0,United Kingdom,19.919999999999998,2011
565234,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-09-02 09:38:00,3.29,,United Kingdom,3.29,2011
535266,22966,GINGERBREAD MAN COOKIE CUTTER,2,2010-11-25 13:32:00,1.25,14159.0,United Kingdom,2.5,2010
534049,21481,FAWN BLUE HOT WATER BOTTLE,12,2010-11-19 17:21:00,2.95,12578.0,Italy,35.400000000000006,2010
512767,84795B,SUNSET CHECK HAMMOCK,2,2010-06-17 16:34:00,7.95,17610.0,United Kingdom,15.9,2010
570027,23034,DRAWER KNOB CERAMIC BLACK,6,2011-10-07 10:41:00,1.45,14844.0,United Kingdom,8.7,2011
515115,21000,ROSE DU SUD COSMETICS BAG,1,2010-07-08 13:07:00,4.25,16383.0,United Kingdom,4.25,2010
578675,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,12,2011-11-24 18:13:00,2.89,14756.0,United Kingdom,34.68,2011
490097,84902,PINK KNITTED COW STUFFED TOY,1,2009-12-03 16:09:00,3.75,17329.0,United Kingdom,3.75,2009
518613,22660,DOORMAT I LOVE LONDON,1,2010-08-10 12:37:00,7.49,16713.0,United Kingdom,7.49,2010
494016,21288,STRIPEY CHOCOLATE NESTING BOXES,1,2010-01-11 09:35:00,6.04,,United Kingdom,6.04,2010
555401,22825,DECORATIVE PLANT POT WITH FRIEZE,10,2011-06-02 17:51:00,6.75,14088.0,United Kingdom,67.5,2011
512107,82582,AREA PATROLLED METAL SIGN,12,2010-06-13 13:58:00,2.1,13078.0,United Kingdom,25.200000000000003,2010
532680,84992,72 SWEETHEART FAIRY CAKE CASES,2,2010-11-14 12:31:00,0.55,15547.0,United Kingdom,1.1,2010
558770,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-07-03 15:19:00,2.95,12748.0,United Kingdom,2.95,2011
579792,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,12,2011-11-30 15:43:00,0.85,12714.0,France,10.2,2011
537199,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2010-12-05 14:06:00,1.65,15894.0,United Kingdom,1.65,2010
531436,22197,SMALL POPCORN HOLDER,2,2010-11-08 12:17:00,0.85,16205.0,United Kingdom,1.7,2010
523116,47591B,SCOTTIES CHILDRENS APRON,1,2010-09-20 12:49:00,1.65,16125.0,United Kingdom,1.65,2010
523709,22556,PLASTERS IN TIN CIRCUS PARADE ,24,2010-09-23 15:12:00,1.65,12731.0,France,39.599999999999994,2010
541104,84912B,GREEN ROSE WASHBAG,1,2011-01-13 14:29:00,3.29,,United Kingdom,3.29,2011
566190,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-09-09 13:20:00,0.95,12748.0,United Kingdom,0.95,2011
518652,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2010-08-10 13:28:00,1.25,14722.0,United Kingdom,1.25,2010
532614,22383,LUNCH BAG SUKI  DESIGN ,1,2010-11-12 15:21:00,5.06,,United Kingdom,5.06,2010
565386,21382,SET/4 SPRING FLOWER DECORATION,12,2011-09-02 15:48:00,0.75,17997.0,United Kingdom,9.0,2011
553505,23231,WRAP DOILEY DESIGN,25,2011-05-17 13:27:00,0.42,12949.0,United Kingdom,10.5,2011
537781,20963,APPLE BATH SPONGE,2,2010-12-08 12:46:00,1.25,17341.0,United Kingdom,2.5,2010
494451,21217,RED SPOTTY ROUND CAKE TINS,2,2010-01-14 13:50:00,9.95,14527.0,United Kingdom,19.9,2010
521944,21732,RED HANGING METAL STAR TLIGHT HLDR,5,2010-09-09 16:50:00,3.75,17742.0,United Kingdom,18.75,2010
527250,22525,CHILDRENS GARDEN GLOVES PINK,10,2010-10-15 12:28:00,1.25,12445.0,Spain,12.5,2010
554836,85049C,ROMANTIC PINKS RIBBONS ,12,2011-05-26 16:25:00,1.25,13015.0,United Kingdom,15.0,2011
563029,22141,CHRISTMAS CRAFT TREE TOP ANGEL,48,2011-08-11 14:34:00,1.85,18093.0,United Kingdom,88.80000000000001,2011
539447,20719,WOODLAND CHARLOTTE BAG,10,2010-12-17 16:00:00,0.85,12395.0,Belgium,8.5,2010
533956,22736,RIBBON REEL MAKING SNOWMEN ,10,2010-11-19 12:50:00,1.65,12682.0,France,16.5,2010
491970,22310,KNITTED MUG COSY IVORY COLOUR ,3,2009-12-14 18:03:00,3.43,,United Kingdom,10.290000000000001,2009
507409,22357,KINGS CHOICE BISCUIT TIN,4,2010-05-09 13:58:00,4.25,18094.0,United Kingdom,17.0,2010
543604,22960,JAM MAKING SET WITH JARS,6,2011-02-10 13:54:00,4.25,16558.0,United Kingdom,25.5,2011
551137,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,2011-04-26 13:05:00,0.85,15581.0,United Kingdom,2.55,2011
537638,21801,CHRISTMAS TREE DECORATION WITH BELL,22,2010-12-07 15:28:00,0.43,,United Kingdom,9.459999999999999,2010
574691,22341,LOVE GARLAND PAINTED ZINC ,3,2011-11-06 13:17:00,1.65,14174.0,United Kingdom,4.949999999999999,2011
547243,22673,FRENCH GARDEN SIGN BLUE METAL,2,2011-03-21 16:59:00,1.25,17231.0,United Kingdom,2.5,2011
505342,21557,SET OF 6 FUNKY BEAKERS,6,2010-04-21 13:22:00,2.55,17448.0,United Kingdom,15.299999999999999,2010
565443,23194,GYMKHANA TREASURE BOOK BOX,8,2011-09-04 14:22:00,2.25,12567.0,France,18.0,2011
515905,72038P,PRICE'S CANDLE PEACH,50,2010-07-15 12:50:00,0.21,17783.0,United Kingdom,10.5,2010
555115,48187,DOORMAT NEW ENGLAND,1,2011-05-31 14:58:00,12.46,,United Kingdom,12.46,2011
560723,22540,MINI JIGSAW CIRCUS PARADE ,1,2011-07-20 13:53:00,0.42,16464.0,United Kingdom,0.42,2011
569893,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-10-06 15:51:00,1.65,12627.0,Germany,16.5,2011
521226,21873,IF YOU CAN'T STAND THE HEAT MUG,1,2010-09-03 10:49:00,1.25,16719.0,United Kingdom,1.25,2010
509870,48138,DOOR MAT UNION FLAG,10,2010-05-26 10:48:00,7.49,13883.0,United Kingdom,74.9,2010
557484,37448,CERAMIC CAKE DESIGN SPOTTED MUG,8,2011-06-20 14:36:00,1.49,14796.0,United Kingdom,11.92,2011
538629,21615,4 LAVENDER BOTANICAL DINNER CANDLES,2,2010-12-13 13:10:00,3.75,17799.0,United Kingdom,7.5,2010
541830,22200,FRYING PAN PINK POLKADOT,1,2011-01-21 17:09:00,8.29,,United Kingdom,8.29,2011
498694,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,6,2010-02-22 11:42:00,2.1,13787.0,United Kingdom,12.600000000000001,2010
522725,21314,SMALL GLASS HEART TRINKET POT,16,2010-09-16 12:41:00,2.1,17491.0,United Kingdom,33.6,2010
569528,85099B,JUMBO BAG RED RETROSPOT,10,2011-10-04 14:53:00,2.08,16242.0,United Kingdom,20.8,2011
559162,21578,WOODLAND DESIGN  COTTON TOTE BAG,9,2011-07-06 16:29:00,1.63,,United Kingdom,14.669999999999998,2011
511680,22127,PARTY CONES CARNIVAL ASSORTED,24,2010-06-09 15:15:00,1.25,12424.0,Australia,30.0,2010
523719,22742,MAKE YOUR OWN PLAYTIME CARD KIT,6,2010-09-23 16:09:00,2.95,,EIRE,17.700000000000003,2010
556781,22989,SET 2 PANTRY DESIGN TEA TOWELS,12,2011-06-14 12:47:00,3.25,13384.0,United Kingdom,39.0,2011
534497,22633,HAND WARMER UNION JACK,4,2010-11-23 11:00:00,2.1,17811.0,United Kingdom,8.4,2010
504924,20795,LARGE BLUE PROVENCAL CERAMIC BALL,1,2010-04-19 10:49:00,4.21,,United Kingdom,4.21,2010
525585,84991,60 TEATIME FAIRY CAKE CASES,480,2010-10-06 11:43:00,0.4,13027.0,United Kingdom,192.0,2010
513021,22555,PLASTERS IN TIN STRONGMAN,1,2010-06-21 12:05:00,1.65,16815.0,United Kingdom,1.65,2010
516265,22423,REGENCY CAKESTAND 3 TIER,1,2010-07-19 12:07:00,12.75,16782.0,United Kingdom,12.75,2010
556238,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-09 15:35:00,2.08,13397.0,United Kingdom,20.8,2011
580103,22384,LUNCH BAG PINK POLKADOT,10,2011-12-01 15:12:00,1.65,16242.0,United Kingdom,16.5,2011
549372,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-04-08 11:28:00,8.95,14958.0,United Kingdom,17.9,2011
535802,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,2,2010-11-28 14:57:00,2.95,14030.0,United Kingdom,5.9,2010
579143,84946,ANTIQUE SILVER T-LIGHT GLASS,12,2011-11-28 13:08:00,1.25,13882.0,United Kingdom,15.0,2011
564957,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,6,2011-08-31 13:55:00,2.95,15260.0,United Kingdom,17.700000000000003,2011
546993,22939,APRON APPLE DELIGHT,2,2011-03-18 13:19:00,4.95,17921.0,United Kingdom,9.9,2011
494786,21155,RED SPOTTY PEG BAG,1,2010-01-18 13:24:00,4.21,,United Kingdom,4.21,2010
492226,21158,MOODY GIRL DOOR HANGER ,1,2009-12-15 18:33:00,3.43,,United Kingdom,3.43,2009
519501,84598,BOYS ALPHABET IRON ON PATCHES,288,2010-08-17 14:36:00,0.21,12613.0,Germany,60.48,2010
530709,22383,LUNCH BAG SUKI  DESIGN ,1,2010-11-04 11:29:00,1.65,16887.0,United Kingdom,1.65,2010
577801,23506,MINI PLAYING CARDS SPACEBOY ,20,2011-11-21 17:04:00,0.42,17629.0,United Kingdom,8.4,2011
494378,85096,HILDA CANDY SPOT RABBIT,1,2010-01-13 17:03:00,7.62,,United Kingdom,7.62,2010
581325,23569,TRADTIONAL ALPHABET STAMP SET,4,2011-12-08 11:53:00,4.95,15877.0,United Kingdom,19.8,2011
505396,21218,RED SPOTTY BISCUIT TIN,6,2010-04-22 09:50:00,3.75,16131.0,United Kingdom,22.5,2010
550215,84519A,TOMATO CHARLIE+LOLA COASTER SET,3,2011-04-15 10:43:00,5.79,,United Kingdom,17.37,2011
507359,84033,FLAG OF ST GEORGE ,10,2010-05-07 15:33:00,1.65,17028.0,United Kingdom,16.5,2010
547887,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,2011-03-28 09:30:00,0.85,16245.0,United Kingdom,10.2,2011
495954,84792,ENCHANTED BIRD COATHANGER 5 HOOK,24,2010-01-28 09:00:00,3.81,14828.0,United Kingdom,91.44,2010
495291,16015,MEDIUM CHINESE STYLE SCISSOR,20,2010-01-22 12:51:00,0.5,14274.0,United Kingdom,10.0,2010
500367,22232,JIGSAW TOADSTOOLS 3 PIECE,8,2010-03-08 08:09:00,1.65,12369.0,Austria,13.2,2010
566587,21719,LOVELY BONBON STICKER SHEET,12,2011-09-13 14:30:00,0.85,14132.0,United Kingdom,10.2,2011
502094,22030,SWALLOWS GREETING CARD,12,2010-03-22 17:34:00,0.42,12748.0,United Kingdom,5.04,2010
552734,21533,RETROSPOT LARGE MILK JUG,3,2011-05-11 10:49:00,4.95,17428.0,United Kingdom,14.850000000000001,2011
498261,17084R,ASSORTED INCENSE PACK,5,2010-02-17 14:47:00,0.21,16938.0,United Kingdom,1.05,2010
579690,22982,PANTRY PASTRY BRUSH,1,2011-11-30 14:03:00,1.25,15060.0,United Kingdom,1.25,2011
536161,20727,LUNCH BAG  BLACK SKULL.,5,2010-11-30 12:05:00,1.65,18118.0,United Kingdom,8.25,2010
536488,22087,PAPER BUNTING WHITE LACE,1,2010-12-01 12:31:00,2.95,17897.0,United Kingdom,2.95,2010
511655,22274,FELTCRAFT DOLL EMILY,1,2010-06-09 14:09:00,2.95,14104.0,United Kingdom,2.95,2010
510325,21330,WOODLAND ANIMAL  WRITING SET ,3,2010-05-28 12:52:00,1.65,14395.0,United Kingdom,4.949999999999999,2010
496166,22136,LOVE HEART SOCK HANGER,12,2010-01-29 11:42:00,1.65,13085.0,United Kingdom,19.799999999999997,2010
544681,22628,PICNIC BOXES SET OF 3 RETROSPOT ,1,2011-02-22 16:28:00,9.96,,United Kingdom,9.96,2011
526639,22084,PAPER CHAIN KIT EMPIRE,6,2010-10-12 13:19:00,2.95,16772.0,United Kingdom,17.700000000000003,2010
492051,21485,RED SPOT HEART HOT WATER BOTTLE,24,2009-12-15 12:43:00,4.25,13758.0,United Kingdom,102.0,2009
526153,21484,CHICK GREY HOT WATER BOTTLE,4,2010-10-08 15:30:00,3.45,14911.0,EIRE,13.8,2010
548516,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,1,2011-03-31 16:28:00,2.46,,United Kingdom,2.46,2011
519198,21901,"KEY FOB , BACK DOOR ",5,2010-08-15 10:28:00,0.65,16104.0,United Kingdom,3.25,2010
577357,79321,CHILLI LIGHTS,24,2011-11-18 15:54:00,4.95,13098.0,United Kingdom,118.80000000000001,2011
508504,20724,RED SPOTTY CHARLOTTE BAG,5,2010-05-16 16:05:00,0.85,13451.0,United Kingdom,4.25,2010
548894,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-04-04 16:01:00,1.63,,United Kingdom,1.63,2011
501793,37503,TEA TIME CAKE STAND IN GIFT BOX,2,2010-03-19 13:32:00,10.75,15329.0,United Kingdom,21.5,2010
544464,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2011-02-20 14:38:00,1.25,17323.0,United Kingdom,1.25,2011
523911,47570B,TEA TIME TABLE CLOTH,1,2010-09-24 16:06:00,21.23,,United Kingdom,21.23,2010
500881,82494L,WOODEN FRAME ANTIQUE WHITE ,3,2010-03-10 14:49:00,2.95,13305.0,United Kingdom,8.850000000000001,2010
523002,22867,HAND WARMER BIRD DESIGN,6,2010-09-19 16:02:00,2.1,16655.0,United Kingdom,12.600000000000001,2010
529727,21790,VINTAGE SNAP CARDS,1,2010-10-29 14:12:00,1.66,,United Kingdom,1.66,2010
533065,48194,DOORMAT HEARTS,1,2010-11-15 17:04:00,14.43,,United Kingdom,14.43,2010
569672,48187,DOORMAT NEW ENGLAND,2,2011-10-05 13:58:00,8.25,17841.0,United Kingdom,16.5,2011
547886,20685,DOORMAT RED RETROSPOT,2,2011-03-28 09:21:00,7.95,13652.0,United Kingdom,15.9,2011
505199,22029,SPACEBOY BIRTHDAY CARD,12,2010-04-20 16:00:00,0.42,15571.0,United Kingdom,5.04,2010
525204,22620,4 TRADITIONAL SPINNING TOPS,12,2010-10-04 12:37:00,1.25,13360.0,United Kingdom,15.0,2010
559816,22994,TRAVEL CARD WALLET RETROSPOT,2,2011-07-12 16:11:00,0.83,,United Kingdom,1.66,2011
490501,21499,BLUE SPOTS  WRAP,75,2009-12-06 13:49:00,0.42,16710.0,United Kingdom,31.5,2009
537643,22838,3 TIER CAKE TIN RED AND CREAM,1,2010-12-07 15:34:00,29.79,,United Kingdom,29.79,2010
541133,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,2011-01-14 10:17:00,4.96,,United Kingdom,4.96,2011
508491,21061,PARTY INVITES FOOTBALL,1,2010-05-16 13:22:00,0.85,16686.0,United Kingdom,0.85,2010
552232,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,1,2011-05-06 15:54:00,4.96,,United Kingdom,4.96,2011
502854,21900,"KEY FOB , SHED",1,2010-03-28 14:48:00,0.65,13684.0,United Kingdom,0.65,2010
557502,22422,TOOTHPASTE TUBE PEN,1,2011-06-20 15:32:00,1.25,,United Kingdom,1.25,2011
567873,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-09-22 14:25:00,5.95,13055.0,United Kingdom,17.85,2011
574307,23284,DOORMAT KEEP CALM AND COME IN,2,2011-11-03 16:40:00,8.25,15809.0,United Kingdom,16.5,2011
557878,22666,RECIPE BOX PANTRY YELLOW DESIGN,3,2011-06-23 13:13:00,2.95,16940.0,United Kingdom,8.850000000000001,2011
580305,23191,BUNDLE OF 3 RETRO NOTE BOOKS,1,2011-12-02 14:26:00,1.65,12970.0,United Kingdom,1.65,2011
503179,22080,RIBBON REEL SPOTS DESIGN ,10,2010-03-30 14:05:00,1.65,15122.0,United Kingdom,16.5,2010
577557,23399,HOME SWEET HOME HANGING HEART,2,2011-11-20 15:36:00,0.85,15426.0,United Kingdom,1.7,2011
528159,21495,SKULLS AND CROSSBONES WRAP,25,2010-10-21 07:48:00,0.42,13081.0,United Kingdom,10.5,2010
566035,23408,PHOTO FRAME LINEN AND LACE SMALL,6,2011-09-08 13:17:00,2.08,12839.0,United Kingdom,12.48,2011
530437,22627,MINT KITCHEN SCALES,1,2010-11-03 11:13:00,8.5,15915.0,United Kingdom,8.5,2010
534445,22654,DELUXE SEWING KIT ,1,2010-11-22 15:30:00,5.95,18283.0,United Kingdom,5.95,2010
535795,85232B,SET OF 3 BABUSHKA STACKING TINS,2,2010-11-28 14:40:00,4.95,13634.0,United Kingdom,9.9,2010
500259,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6,2010-03-05 13:52:00,3.75,17716.0,United Kingdom,22.5,2010
551774,21293,MIRRORED DOVE WALL DECORATION,2,2011-05-04 11:12:00,2.1,14606.0,United Kingdom,4.2,2011
489679,22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,12,2009-12-02 10:00:00,0.85,16163.0,United Kingdom,10.2,2009
530646,22156,HEART DECORATION WITH PEARLS ,24,2010-11-04 08:37:00,0.85,15270.0,United Kingdom,20.4,2010
531799,22729,ALARM CLOCK BAKELIKE ORANGE,32,2010-11-09 15:39:00,3.75,13093.0,United Kingdom,120.0,2010
528741,22380,TOY TIDY SPACEBOY  ,2,2010-10-24 14:08:00,2.1,15665.0,United Kingdom,4.2,2010
500472,21181,PLEASE ONE PERSON METAL SIGN,1,2010-03-08 12:44:00,4.21,,United Kingdom,4.21,2010
578843,23487,SWEET HEART CAKE CARRIER,4,2011-11-25 16:13:00,9.95,17813.0,United Kingdom,39.8,2011
492414,47568,ENGLISH ROSE DESIGN PEG BAG,1,2009-12-16 17:01:00,4.3,,United Kingdom,4.3,2009
533547,21621,VINTAGE UNION JACK BUNTING,1,2010-11-17 16:48:00,8.5,16409.0,United Kingdom,8.5,2010
515417,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,6,2010-07-12 13:02:00,3.75,14911.0,EIRE,22.5,2010
541423,20727,LUNCH BAG  BLACK SKULL.,4,2011-01-17 17:54:00,4.13,,United Kingdom,16.52,2011
548860,22920,HERB MARKER BASIL,2,2011-04-04 13:38:00,0.65,13263.0,United Kingdom,1.3,2011
522090,22084,PAPER CHAIN KIT EMPIRE,1,2010-09-12 12:46:00,2.95,16799.0,United Kingdom,2.95,2010
541302,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-01-17 14:18:00,4.95,13769.0,United Kingdom,14.850000000000001,2011
507597,84971S,SMALL HEART FLOWERS HOOK ,24,2010-05-10 13:21:00,0.85,17700.0,United Kingdom,20.4,2010
552659,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-05-10 15:03:00,3.29,,United Kingdom,3.29,2011
528577,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,6,2010-10-22 13:13:00,3.36,,United Kingdom,20.16,2010
547400,85039a,SET/4 RED MINI ROSE CANDLE IN BOWL,2,2011-03-22 16:56:00,3.29,,United Kingdom,6.58,2011
568491,22729,ALARM CLOCK BAKELIKE ORANGE,2,2011-09-27 11:58:00,3.75,15443.0,United Kingdom,7.5,2011
571442,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-10-17 13:39:00,4.15,17049.0,United Kingdom,24.900000000000002,2011
527719,22055,MINI CAKE STAND  HANGING STRAWBERY,3,2010-10-18 15:27:00,1.65,17143.0,United Kingdom,4.949999999999999,2010
494495,22355,"CHARLOTTE BAG , SUKI DESIGN",2,2010-01-14 17:43:00,1.66,,United Kingdom,3.32,2010
512116,21901,"KEY FOB , BACK DOOR ",3,2010-06-13 14:53:00,0.65,17231.0,United Kingdom,1.9500000000000002,2010
541809,84030e,ENGLISH ROSE HOT WATER BOTTLE,1,2011-01-21 14:59:00,8.29,,United Kingdom,8.29,2011
569870,20777,CHRYSANTHEMUM NOTEBOOK,1,2011-10-06 14:59:00,1.65,12757.0,Portugal,1.65,2011
539752,22423,REGENCY CAKESTAND 3 TIER,2,2010-12-21 15:43:00,12.75,12515.0,Italy,25.5,2010
569472,21136,PAINTED METAL PEARS ASSORTED,11,2011-10-04 12:38:00,1.69,14515.0,United Kingdom,18.59,2011
572913,22818,CARD CHRISTMAS VILLAGE,6,2011-10-26 16:21:00,0.42,15993.0,United Kingdom,2.52,2011
505881,72801c,S/4 ROSE PINK DINNER CANDLES,1,2010-04-26 13:34:00,2.51,,United Kingdom,2.51,2010
532336,71101E,STANDING FAIRY POLE SUPPORT ,12,2010-11-11 15:47:00,0.85,16471.0,United Kingdom,10.2,2010
534054,15056N,EDWARDIAN PARASOL NATURAL,1,2010-11-21 10:38:00,5.95,16746.0,United Kingdom,5.95,2010
518142,21933,PINK VINTAGE PAISLEY PICNIC BAG,2,2010-08-04 16:08:00,3.36,,United Kingdom,6.72,2010
521486,22384,LUNCH BAG PINK RETROSPOT,1,2010-09-06 13:36:00,4.21,,United Kingdom,4.21,2010
556182,21592,RETROSPOT CIGAR BOX MATCHES ,1,2011-06-09 11:35:00,1.25,16892.0,United Kingdom,1.25,2011
574301,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-03 16:15:00,2.95,12544.0,Spain,17.700000000000003,2011
530066,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,2010-11-01 11:48:00,4.25,17068.0,United Kingdom,4.25,2010
553738,23200,JUMBO BAG PEARS,10,2011-05-19 08:55:00,2.08,17469.0,United Kingdom,20.8,2011
575739,23571,TRADITIONAL NAUGHTS & CROSSES,1,2011-11-11 09:05:00,3.29,,United Kingdom,3.29,2011
568917,23206,LUNCH BAG APPLE DESIGN,10,2011-09-29 14:11:00,1.65,15955.0,United Kingdom,16.5,2011
527486,21624,VINTAGE UNION JACK DOORSTOP,3,2010-10-18 11:42:00,5.95,17167.0,United Kingdom,17.85,2010
559543,84584,PINK GINGHAM CAT WITH SCARF,1,2011-07-10 13:46:00,2.55,17126.0,United Kingdom,2.55,2011
489857,21485,RED SPOT HEART HOT WATER BOTTLE,2,2009-12-02 14:43:00,11.26,,United Kingdom,22.52,2009
508237,22350,CAT BOWL ,4,2010-05-13 19:27:00,2.55,17965.0,United Kingdom,10.2,2010
502588,22090,PAPER BUNTING RETRO SPOTS,3,2010-03-25 12:43:00,2.95,16550.0,United Kingdom,8.850000000000001,2010
516194,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,96,2010-07-19 10:04:00,1.25,13881.0,United Kingdom,120.0,2010
529156,35958,FOLKART ZINC STAR CHRISTMAS DEC,3,2010-10-26 16:47:00,0.85,16549.0,United Kingdom,2.55,2010
508401,22430,ENAMEL WATERING CAN CREAM,2,2010-05-14 15:37:00,4.95,15972.0,United Kingdom,9.9,2010
531352,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2010-11-07 13:45:00,1.95,13137.0,United Kingdom,3.9,2010
509544,20724,RED SPOTTY CHARLOTTE BAG,10,2010-05-24 12:28:00,0.85,14168.0,United Kingdom,8.5,2010
